seed,dataset,feature,model,distillation_method,n_distill_steps,alpha,real_mse,transfer_mse,acf_short,acf_long,fft_distance,trend_error,variance_diff,freq_rank_error,peak_mag_ratio,cross_corr_error
123,ETTm2,6,DLinear,MTT,300,0.3,0.1856470747700554,0.3077960490693496,0.2415591661601307,0.1752590228031198,0.107456400366679,0.7172491240202923,0.9030747413635254,0.0,0.0623425873247171,0.4446002059263606
123,ETTm2,0,DLinear,MTT,300,0.5,0.1856470747700554,0.2737635570632252,0.068706061125119,0.1245830318853325,0.2355477674538317,0.7814883781330476,0.761889636516571,3.0,0.2315521350944309,0.4416629100265626
123,ETTm2,1,DLinear,MTT,300,0.5,0.1856470747700554,0.2737635570632252,0.0958011269968001,0.1786175640267655,0.1079134226564621,0.7448103074665599,0.7438124418258667,0.0,0.1515201162019362,0.4416629100265626
123,ETTm2,2,DLinear,MTT,300,0.5,0.1856470747700554,0.2737635570632252,0.0685764054420397,0.198244519920316,0.1673150155037427,0.2722856807144431,0.9248999357223512,3.0,0.1799665266063979,0.4416629100265626
123,ETTm2,3,DLinear,MTT,300,0.5,0.1856470747700554,0.2737635570632252,0.0958935434741451,0.1951997350392245,0.1523072026030992,0.9229613201265674,0.610661506652832,0.0,0.3124136190681404,0.4416629100265626
123,ETTm2,4,DLinear,MTT,300,0.5,0.1856470747700554,0.2737635570632252,0.0975709761464542,0.1457982444696965,0.2575709627679161,0.1675315883123862,0.9600675106048584,3.0,0.4008692792784523,0.4416629100265626
123,ETTm2,5,DLinear,MTT,300,0.5,0.1856470747700554,0.2737635570632252,0.2527486210378455,0.1088053336982856,0.1399239642840882,0.1352977642785155,0.9978129863739014,0.0,0.3981088863308983,0.4416629100265626
123,ETTm2,6,DLinear,MTT,300,0.5,0.1856470747700554,0.2737635570632252,0.2247831549447123,0.1690050818380348,0.0767545990340534,0.6972099025078503,0.8971576690673828,0.0,0.0445303100073798,0.4416629100265626
123,ETTm2,0,DLinear,MTT,300,0.7,0.1856470747700554,0.2633293744540654,0.0574126640963176,0.1285350258102625,0.1413286077928387,0.8491186294983126,0.7816476821899414,3.0,0.1389311865991203,0.4364013166199762
123,ETTm2,1,DLinear,MTT,300,0.7,0.1856470747700554,0.2633293744540654,0.1198817492567434,0.1768154991647702,0.0647480426718529,0.7639676167195162,0.7676734924316406,0.0,0.0909120156252378,0.4364013166199762
123,ETTm2,2,DLinear,MTT,300,0.7,0.1856470747700554,0.2633293744540654,0.1126133305406573,0.2060252056632275,0.1003890323717431,0.2136208142107878,0.9392116665840148,3.0,0.107979817961091,0.4364013166199762
123,ETTm2,3,DLinear,MTT,300,0.7,0.1856470747700554,0.2633293744540654,0.1255583248952139,0.1950845413967471,0.0913843564754024,0.8888401997260954,0.6710196733474731,0.0,0.1874482702873406,0.4364013166199762
123,ETTm2,4,DLinear,MTT,300,0.7,0.1856470747700554,0.2633293744540654,0.0826988438669746,0.1421648052888226,0.1545426029845958,0.2636998852853275,0.955987811088562,3.0,0.2405215027401975,0.4364013166199762
123,ETTm2,5,DLinear,MTT,300,0.7,0.1856470747700554,0.2633293744540654,0.2472479379994653,0.1078624168084625,0.0839544467956766,0.1904722701277127,0.9964439272880554,0.0,0.2388653188180623,0.4364013166199762
123,ETTm2,6,DLinear,MTT,300,0.7,0.1856470747700554,0.2633293744540654,0.2088280745929043,0.1620231777340672,0.0460527968073219,0.6789208524421894,0.8901916146278381,0.0,0.0267183149792135,0.4364013166199762
123,ETTm2,0,DLinear,MTT,300,1.0,0.1856470747700554,0.2343987461883872,0.1176028837177524,0.1369102070012489,1.2688485366661666e-07,0.961437912366838,0.8005371689796448,0.0,1.7811532393377517e-07,0.4227217592132085
123,ETTm2,1,DLinear,MTT,300,1.0,0.1856470747700554,0.2343987461883872,0.1749636152105456,0.1748166179733336,1.775941620843034e-07,0.7562689341026307,0.7910057306289673,0.0,1.960217465323564e-07,0.4227217592132085
123,ETTm2,2,DLinear,MTT,300,1.0,0.1856470747700554,0.2343987461883872,0.2276102948576173,0.2224140819210459,4.8684484739280897e-08,0.1369442342104735,0.9539498686790466,0.0,1.910439002397997e-07,0.4227217592132085
123,ETTm2,3,DLinear,MTT,300,1.0,0.1856470747700554,0.2343987461883872,0.1983150567527337,0.1959353903557782,1.0164257693507972e-07,0.8129859074500285,0.7351493835449219,0.0,1.8934873131586818e-07,0.4227217592132085
123,ETTm2,4,DLinear,MTT,300,1.0,0.1856470747700554,0.2343987461883872,0.0947658833812356,0.1372144539367943,7.367222966123044e-08,0.4155857380367621,0.9469658732414246,0.0,2.4286352195663165e-08,0.4227217592132085
123,ETTm2,5,DLinear,MTT,300,1.0,0.1856470747700554,0.2343987461883872,0.2411003239830957,0.1065280317991303,1.7626418155546157e-07,0.2748851089054224,0.9937384724617004,0.0,7.419707621000936e-08,0.4227217592132085
123,ETTm2,6,DLinear,MTT,300,1.0,0.1856470747700554,0.2343987461883872,0.1864223049157631,0.1507108774014882,8.131584254919298e-08,0.6423352968637838,0.8777753710746765,0.0,1.6310041071243513e-08,0.4227217592132085
7,weather,0,DLinear,MTT,300,0.0,0.1933738948901992,0.1967107359305234,0.3207733982005084,0.2830057755740836,0.2322670137386855,1.917466938342841,0.9863805770874025,1.0,0.8839972086677058,0.3139066047994422
7,weather,1,DLinear,MTT,300,0.0,0.1933738948901992,0.1967107359305234,0.2192083697257256,0.1444780317782377,0.1437562083343032,2.221862811732847,0.8800443410873413,0.0,0.1884491424642761,0.3139066047994422
7,weather,2,DLinear,MTT,300,0.0,0.1933738948901992,0.1967107359305234,0.2488610497894682,0.1538807885099161,0.1608772140086095,2.335650647402603,0.8826081156730652,0.0,0.195722971363831,0.3139066047994422
7,weather,3,DLinear,MTT,300,0.0,0.1933738948901992,0.1967107359305234,0.1225066781898859,0.095378375125308,0.1408465992780947,1.831929516494404,0.9160226583480836,0.0,0.0617374678083903,0.3139066047994422
7,weather,4,DLinear,MTT,300,0.0,0.1933738948901992,0.1967107359305234,0.0930864582634901,0.0651387836235852,0.2241390666043123,1.191651533078238,0.5702816247940063,0.0,0.0918902925226392,0.3139066047994422
7,weather,5,DLinear,MTT,300,0.0,0.1933738948901992,0.1967107359305234,0.2215470104613522,0.1405664166814486,0.1812120260589289,1.765047241846312,0.8205243945121765,0.0,0.0279990979221551,0.3139066047994422
7,weather,6,DLinear,MTT,300,0.0,0.1933738948901992,0.1967107359305234,0.1393211601002479,0.0638405943114369,0.2361622291434083,1.6221963109201485,0.8854929804801941,0.0,0.0578491608011092,0.3139066047994422
7,weather,7,DLinear,MTT,300,0.0,0.1933738948901992,0.1967107359305234,0.1333735681321478,0.0855707734540894,0.1287313753101414,1.237614821453828,0.6168334484100342,0.0,0.0931324546089449,0.3139066047994422
7,weather,8,DLinear,MTT,300,0.0,0.1933738948901992,0.1967107359305234,0.1393197964606259,0.0546678945669441,0.2284492356110171,1.637400338476222,0.8858522176742554,0.0,0.0421534715836726,0.3139066047994422
7,weather,9,DLinear,MTT,300,0.0,0.1933738948901992,0.1967107359305234,0.1388865469671608,0.0546818124798913,0.2273620231263019,1.6404561870134005,0.8860011100769043,0.0,0.0418257041630028,0.3139066047994422
7,weather,10,DLinear,MTT,300,0.0,0.1933738948901992,0.1967107359305234,0.2945953148511863,0.1625615611642839,0.1943315383235909,2.582959963239354,0.924999475479126,0.0,0.1954402382686192,0.3139066047994422
7,weather,11,DLinear,MTT,300,0.0,0.1933738948901992,0.1967107359305234,0.2045694812022257,0.1003278161593232,0.0619045011340987,0.0128383662241224,0.9953653812408448,2.0,0.3159063689867714,0.3139066047994422
7,weather,12,DLinear,MTT,300,0.0,0.1933738948901992,0.1967107359305234,0.2847702749656959,0.1423300193173069,0.2483151034337861,0.6358861326771903,0.4997435212135315,0.0,0.0801356566430587,0.3139066047994422
7,weather,13,DLinear,MTT,300,0.0,0.1933738948901992,0.1967107359305234,0.1460517205479741,0.071917332051339,0.3038048993578033,0.5379889574924813,0.7400617599487305,2.0,0.7008710641468947,0.3139066047994422
7,weather,14,DLinear,MTT,300,0.0,0.1933738948901992,0.1967107359305234,0.1375666525824147,0.1020239694107318,0.3010491568044027,0.0312775225216736,0.9953601956367492,0.0,0.6784799690912457,0.3139066047994422
7,weather,15,DLinear,MTT,300,0.0,0.1933738948901992,0.1967107359305234,0.1403497684630154,0.1115020068284742,0.393921068699654,0.051942500733012,0.9918736815452576,0.0,0.7697070027211446,0.3139066047994422
7,weather,16,DLinear,MTT,300,0.0,0.1933738948901992,0.1967107359305234,0.1881234833513499,0.1269149164541044,0.19946959422383,0.8729596415330696,0.0407315492630004,0.0,0.2933289536417018,0.3139066047994422
7,weather,17,DLinear,MTT,300,0.0,0.1933738948901992,0.1967107359305234,0.1776467614069058,0.1110528389093124,0.2101698932777203,0.906079454040035,0.0857142210006713,0.0,0.3124587261501846,0.3139066047994422
7,weather,18,DLinear,MTT,300,0.0,0.1933738948901992,0.1967107359305234,0.1548834369211794,0.0910341265490538,0.3791721288561491,0.8906181680796429,0.5064972043037415,0.0,0.750733800003111,0.3139066047994422
7,weather,19,DLinear,MTT,300,0.0,0.1933738948901992,0.1967107359305234,0.0563463167658195,0.1005835405047932,0.1520505045787628,1.9810919017834456,0.7787653207778931,0.0,0.001821169398274,0.3139066047994422
7,weather,20,DLinear,MTT,300,0.0,0.1933738948901992,0.1967107359305234,0.3638089401823441,0.1500540447347614,0.1088170583657638,0.0562083264066015,0.996809720993042,0.0,0.5151299716642715,0.3139066047994422
7,weather,0,DLinear,MTT,300,0.1,0.1933738948901992,0.2007288486734887,0.2405902390310828,0.2125760308731933,0.2090403240051209,1.9175746000295903,0.9823015332221984,1.0,0.7955975147307301,0.3130226659642277
7,weather,1,DLinear,MTT,300,0.1,0.1933738948901992,0.2007288486734887,0.2157470895694684,0.1459031074650386,0.1293805836828415,2.2264539106458057,0.8768738508224487,0.0,0.1696040924559221,0.3130226659642277
7,weather,2,DLinear,MTT,300,0.1,0.1933738948901992,0.2007288486734887,0.2449954612016757,0.1540732154570726,0.1447894840458737,2.338461886078335,0.8795048594474792,0.0,0.1761507229788679,0.3130226659642277
7,weather,3,DLinear,MTT,300,0.1,0.1933738948901992,0.2007288486734887,0.1196050040841606,0.10384901682164,0.1267619729200444,1.837849042914642,0.9166889786720276,0.0,0.0555636430099093,0.3130226659642277
7,weather,4,DLinear,MTT,300,0.1,0.1933738948901992,0.2007288486734887,0.0913130587912856,0.0633665273382055,0.2017251712738001,1.2063954838658435,0.5658043622970581,0.0,0.0827012284827116,0.3130226659642277
7,weather,5,DLinear,MTT,300,0.1,0.1933738948901992,0.2007288486734887,0.2214581110174816,0.142622166229394,0.1630908421861389,1.781350387874432,0.8232068419456482,0.0,0.025199166011949,0.3130226659642277
7,weather,6,DLinear,MTT,300,0.1,0.1933738948901992,0.2007288486734887,0.1336228277415955,0.0684657510163787,0.2125459889894762,1.6382225951852305,0.8901090025901794,0.0,0.0520642420441103,0.3130226659642277
7,weather,7,DLinear,MTT,300,0.1,0.1933738948901992,0.2007288486734887,0.1358534577666535,0.0882711583626267,0.1158582474917097,1.242904605374572,0.619011640548706,0.0,0.0838191671127302,0.3130226659642277
7,weather,8,DLinear,MTT,300,0.1,0.1933738948901992,0.2007288486734887,0.1316236909854896,0.0552188577017245,0.2056043491626567,1.653021253624214,0.8903577327728271,0.0,0.0379381187743124,0.3130226659642277
7,weather,9,DLinear,MTT,300,0.1,0.1933738948901992,0.2007288486734887,0.1311873099276957,0.0551892898104527,0.2046258205506113,1.65610606897268,0.8904852867126465,0.0,0.037643099575377,0.3130226659642277
7,weather,10,DLinear,MTT,300,0.1,0.1933738948901992,0.2007288486734887,0.2770727720388652,0.1545332680633545,0.1748983848867427,2.576426476035841,0.9187794923782348,0.0,0.1758962572844107,0.3130226659642277
7,weather,11,DLinear,MTT,300,0.1,0.1933738948901992,0.2007288486734887,0.2114639227408702,0.1015711666676176,0.0557140505103096,0.0137717822516727,0.995137095451355,2.0,0.2843157193521265,0.3130226659642277
7,weather,12,DLinear,MTT,300,0.1,0.1933738948901992,0.2007288486734887,0.2873249127213124,0.1442992104312642,0.2234836035144142,0.6561890483017515,0.5020288228988647,0.0,0.0721220483701667,0.3130226659642277
7,weather,13,DLinear,MTT,300,0.1,0.1933738948901992,0.2007288486734887,0.1366919155277936,0.0642690356294923,0.2734243956396514,0.5013464786978938,0.7279849052429199,2.0,0.6307840050298994,0.3130226659642277
7,weather,14,DLinear,MTT,300,0.1,0.1933738948901992,0.2007288486734887,0.1032982060646053,0.0668038698606611,0.2709442411651391,0.0386686264972313,0.9893364310264589,0.0,0.6106319910432958,0.3130226659642277
7,weather,15,DLinear,MTT,300,0.1,0.1933738948901992,0.2007288486734887,0.1068902245836421,0.0883481120686637,0.354528960400823,0.0681930529240837,0.9809139370918274,0.0,0.6927362699333239,0.3130226659642277
7,weather,16,DLinear,MTT,300,0.1,0.1933738948901992,0.2007288486734887,0.1867679524409053,0.1258471967436899,0.1795226571821979,0.8752100576068809,0.0024793744087219,0.0,0.2639961478908073,0.3130226659642277
7,weather,17,DLinear,MTT,300,0.1,0.1933738948901992,0.2007288486734887,0.176134124824536,0.1095939618293805,0.1891529338598198,0.9045155009399558,0.0373028516769409,0.0,0.2812130356019969,0.3130226659642277
7,weather,18,DLinear,MTT,300,0.1,0.1933738948901992,0.2007288486734887,0.1531769871766279,0.0894766649398324,0.3412548977929331,0.8791585912868157,0.3886788487434387,0.0,0.6756603617633643,0.3130226659642277
7,weather,19,DLinear,MTT,300,0.1,0.1933738948901992,0.2007288486734887,0.0531804745634105,0.1038242917055475,0.1368454395229552,1.9993998753493911,0.7820053100585938,0.0,0.0016390688085627,0.3130226659642277
7,weather,20,DLinear,MTT,300,0.1,0.1933738948901992,0.2007288486734887,0.3439533011386147,0.145970879870477,0.0979353519233399,0.0513883875001124,0.9957355856895448,0.0,0.4636169781113042,0.3130226659642277
7,weather,0,DLinear,MTT,300,0.2,0.1933738948901992,0.1971748627123361,0.1800009682130582,0.1516344929813622,0.1858135844827781,1.918573717326984,0.976546347141266,0.0,0.7071977626980172,0.3114558372468574
7,weather,1,DLinear,MTT,300,0.2,0.1933738948901992,0.1971748627123361,0.2096439886301222,0.1461105001194513,0.1150049580995786,2.228780911275832,0.8728850483894348,0.0,0.1507592321930812,0.3114558372468574
7,weather,2,DLinear,MTT,300,0.2,0.1933738948901992,0.1971748627123361,0.238076527439141,0.1532049359726066,0.1287017831160091,2.3357681646600112,0.8754858374595642,0.0,0.1565783784431842,0.3114558372468574
7,weather,3,DLinear,MTT,300,0.2,0.1933738948901992,0.1971748627123361,0.1162301183407424,0.1131045481641795,0.1126772337439391,1.8438030113615629,0.9169590473175048,0.0,0.0493899385882219,0.3114558372468574
7,weather,4,DLinear,MTT,300,0.2,0.1933738948901992,0.1971748627123361,0.0896476694094937,0.062237750581757,0.1793112644185104,1.221109244604405,0.5603930950164795,0.0,0.0735122825025528,0.3114558372468574
7,weather,5,DLinear,MTT,300,0.2,0.1933738948901992,0.1971748627123361,0.2184234513331152,0.14349427129341,0.1449696096616739,1.7859622175579777,0.8248370289802551,0.0,0.0223992341017429,0.3114558372468574
7,weather,6,DLinear,MTT,300,0.2,0.1933738948901992,0.1971748627123361,0.1275179621749933,0.0743025625631327,0.1889297907141521,1.654037079319882,0.8942118287086487,0.0,0.0462793232871115,0.3114558372468574
7,weather,7,DLinear,MTT,300,0.2,0.1933738948901992,0.1971748627123361,0.1382901340856893,0.0909059454330586,0.1029850952554924,1.248238427868396,0.6206872463226318,0.0,0.0745058796165155,0.3114558372468574
7,weather,8,DLinear,MTT,300,0.2,0.1933738948901992,0.1971748627123361,0.1233731075428877,0.0568509641883098,0.1827593596346652,1.668786645773413,0.8943502306938171,0.0,0.0337228881313863,0.3114558372468574
7,weather,9,DLinear,MTT,300,0.2,0.1933738948901992,0.1971748627123361,0.1229300595066116,0.0567595709051723,0.1818896198219634,1.6716177285079794,0.8944573402404785,0.0,0.0334606171361243,0.3114558372468574
7,weather,10,DLinear,MTT,300,0.2,0.1933738948901992,0.1971748627123361,0.25843820512151,0.1466438009009155,0.1554652259596364,2.5668739298943297,0.9117435812950134,0.0,0.1563521687383917,0.3114558372468574
7,weather,11,DLinear,MTT,300,0.2,0.1933738948901992,0.1971748627123361,0.2187721044899905,0.1113592364176283,0.0495236009395017,0.0130839292706568,0.994760513305664,2.0,0.2527251628719888,0.3114558372468574
7,weather,12,DLinear,MTT,300,0.2,0.1933738948901992,0.1971748627123361,0.2898873440126174,0.1463384187497321,0.1986520817523886,0.6766107379864219,0.5032217502593994,0.0,0.0641085821875663,0.3114558372468574
7,weather,13,DLinear,MTT,300,0.2,0.1933738948901992,0.1971748627123361,0.1280096789524901,0.0575486657406236,0.243043924902556,0.4943122141695363,0.7128767967224121,2.0,0.560696892114579,0.3114558372468574
7,weather,14,DLinear,MTT,300,0.2,0.1933738948901992,0.1971748627123361,0.084312017576257,0.051673457300148,0.2408393204269378,0.0430463597424679,0.9796928763389589,0.0,0.5427840129953457,0.3114558372468574
7,weather,15,DLinear,MTT,300,0.2,0.1933738948901992,0.1971748627123361,0.0937555950409332,0.075709769160185,0.3151368489593998,0.0846080887526333,0.9637482166290284,0.0,0.6157655200941985,0.3114558372468574
7,weather,16,DLinear,MTT,300,0.2,0.1933738948901992,0.1971748627123361,0.1851353942969839,0.1246632178018438,0.1595757053154387,0.8723647518485181,0.044102668762207,0.0,0.2346632466452607,0.3114558372468574
7,weather,17,DLinear,MTT,300,0.2,0.1933738948901992,0.1971748627123361,0.1743249737995007,0.1080212896881674,0.1681359471824198,0.9030278950856616,0.0093420147895812,0.0,0.2499671555987234,0.3114558372468574
7,weather,18,DLinear,MTT,300,0.2,0.1933738948901992,0.1971748627123361,0.1512061182644644,0.0877614964284718,0.3033376887951618,0.8677400537162608,0.276377409696579,0.0,0.6005869235236178,0.3114558372468574
7,weather,19,DLinear,MTT,300,0.2,0.1933738948901992,0.1971748627123361,0.0533218066102875,0.1066845491413763,0.1216404075075429,2.009582543502741,0.7845895290374756,0.0,0.0014569682188515,0.3114558372468574
7,weather,20,DLinear,MTT,300,0.2,0.1933738948901992,0.1971748627123361,0.325138021287023,0.1468969510645135,0.0870536448030207,0.0467469823940374,0.99436354637146,0.0,0.4121040326855789,0.3114558372468574
7,weather,0,DLinear,MTT,300,0.3,0.1933738948901992,0.1970554090850008,0.1379564378442359,0.1058430577123439,0.162586919054602,1.91906619232664,0.9691150188446044,0.0,0.6187981036184839,0.3100925972950447
7,weather,1,DLinear,MTT,300,0.3,0.1933738948901992,0.1970554090850008,0.2012523384434143,0.145182262855713,0.1006293505750621,2.232268358326208,0.8680779337882996,0.0,0.1319143719302404,0.3100925972950447
7,weather,2,DLinear,MTT,300,0.3,0.1933738948901992,0.1970554090850008,0.2284940029242875,0.1511801884842854,0.1126140473326007,2.335881699412805,0.8705510497093201,0.0,0.1370061300582212,0.3100925972950447
7,weather,3,DLinear,MTT,300,0.3,0.1933738948901992,0.1970554090850008,0.1125709629553079,0.1230202930386924,0.0985926069388861,1.8495301006612923,0.9168328642845154,0.0,0.0432161739781378,0.3100925972950447
7,weather,4,DLinear,MTT,300,0.3,0.1933738948901992,0.1970554090850008,0.0881820109398496,0.0618130466868127,0.1568973864703356,1.2358966504959883,0.5540480613708496,0.0,0.0643232184626252,0.3100925972950447
7,weather,5,DLinear,MTT,300,0.3,0.1933738948901992,0.1970554090850008,0.2123828206151497,0.14310762592537,0.1268484644986472,1.7981434890517445,0.8254150748252869,0.0,0.0195993929805093,0.3100925972950447
7,weather,6,DLinear,MTT,300,0.3,0.1933738948901992,0.1970554090850008,0.1210495692740663,0.081238697717527,0.1653135165902268,1.669602432246617,0.897801399230957,0.0,0.0404942815174017,0.3100925972950447
7,weather,7,DLinear,MTT,300,0.3,0.1933738948901992,0.1970554090850008,0.140651710488346,0.0934880655599728,0.0901119870297499,1.2535959380277888,0.6218602657318115,0.0,0.0651927876571022,0.3100925972950447
7,weather,8,DLinear,MTT,300,0.3,0.1933738948901992,0.1970554090850008,0.1146094750616682,0.0592555359477864,0.1599144018255053,1.684638722516487,0.8978297710418701,0.0,0.0295075353220261,0.3100925972950447
7,weather,9,DLinear,MTT,300,0.3,0.1933738948901992,0.1970554090850008,0.1141727888224305,0.0590903245507869,0.1591533811867097,1.6872370852172218,0.8979173302650452,0.0,0.0292780125484986,0.3100925972950447
7,weather,10,DLinear,MTT,300,0.3,0.1933738948901992,0.1970554090850008,0.2395163911894029,0.1390636105257657,0.1360321296570434,2.556100053051433,0.9038918614387512,0.0,0.1368081877541832,0.3100925972950447
7,weather,11,DLinear,MTT,300,0.3,0.1933738948901992,0.1970554090850008,0.2258418437676873,0.1210482448059497,0.0433331500183987,0.014423409965811,0.9942355751991272,2.0,0.2211345598145974,0.3100925972950447
7,weather,12,DLinear,MTT,300,0.3,0.1933738948901992,0.1970554090850008,0.2923523827185997,0.1483696851427523,0.1738205662085272,0.6970652319187055,0.5033228397369385,0.0,0.0560949739146743,0.3100925972950447
7,weather,13,DLinear,MTT,300,0.3,0.1933738948901992,0.1970554090850008,0.1208783047006738,0.0519572479447641,0.2126634220810155,0.4947347760208088,0.6947375535964966,2.0,0.4906098060984211,0.3100925972950447
7,weather,14,DLinear,MTT,300,0.3,0.1933738948901992,0.1970554090850008,0.0738846110024279,0.0439241209570168,0.2107344050244119,0.0477115382922239,0.9664295315742492,0.0,0.4749359653730342,0.3100925972950447
7,weather,15,DLinear,MTT,300,0.3,0.1933738948901992,0.1970554090850008,0.090069591156476,0.0712166670224425,0.2757447433932581,0.1027562167723327,0.9403765797615052,0.0,0.5387948043576828,0.3100925972950447
7,weather,16,DLinear,MTT,300,0.3,0.1933738948901992,0.1970554090850008,0.1831820791289528,0.1233311393504316,0.1396287559740159,0.8746321019755751,0.0841383337974548,0.0,0.2053303453997142,0.3100925972950447
7,weather,17,DLinear,MTT,300,0.3,0.1933738948901992,0.1970554090850008,0.1721933273802981,0.10628097369749,0.1471189806808727,0.90172985342126,0.0542201995849609,0.0,0.21872127559545,0.3100925972950447
7,weather,18,DLinear,MTT,300,0.3,0.1933738948901992,0.1970554090850008,0.148912823505717,0.0858674589221613,0.2654204552385676,0.8562321066599049,0.1695928424596786,0.0,0.5255134852838712,0.3100925972950447
7,weather,19,DLinear,MTT,300,0.3,0.1933738948901992,0.1970554090850008,0.0557079672463805,0.109092750947859,0.1064353291652099,2.020428727216272,0.7865180373191833,0.0,0.0012746963209655,0.3100925972950447
7,weather,20,DLinear,MTT,300,0.3,0.1933738948901992,0.1970554090850008,0.3092299624085126,0.1498486929068335,0.0761719397749332,0.0452616014146998,0.9926936626434326,0.0,0.3605910391326114,0.3100925972950447
7,weather,0,DLinear,MTT,300,0.5,0.1933738948901992,0.1983515444737894,0.0898696567035201,0.052587371272983,0.116133509575693,1.921986486015281,0.9492238759994508,0.0,0.4419986692679426,0.3084855871399986
7,weather,1,DLinear,MTT,300,0.5,0.1933738948901992,0.1983515444737894,0.179170468533795,0.1403456916703565,0.0718781170830471,2.238633500488369,0.8560087084770203,0.0,0.094224556531802,0.3084855871399986
7,weather,2,DLinear,MTT,300,0.5,0.1933738948901992,0.1983515444737894,0.2032926940982785,0.1441859303770934,0.0804386252618626,2.333457460412863,0.8579343557357788,0.0,0.0978615371375745,0.3084855871399986
7,weather,3,DLinear,MTT,300,0.5,0.1933738948901992,0.1983515444737894,0.1050057332841111,0.144343699899424,0.0704232433112065,1.861133741582342,0.9153918027877808,0.0,0.0308687049463662,0.3084855871399986
7,weather,4,DLinear,MTT,300,0.5,0.1933738948901992,0.1983515444737894,0.0861929666965071,0.0629561649550158,0.1120695582633926,1.2655864385987732,0.5385565757751465,0.0,0.0459450903827701,0.3084855871399986
7,weather,5,DLinear,MTT,300,0.5,0.1933738948901992,0.1983515444737894,0.1917050936375928,0.138495827050533,0.090606048901046,1.8268938965672352,0.8234144449234009,0.0,0.0139995291600972,0.3084855871399986
7,weather,6,DLinear,MTT,300,0.5,0.1933738948901992,0.1983515444737894,0.1076709159199367,0.0979977202036857,0.1180811467395774,1.7018465150419757,0.9034406542778016,0.0,0.0289245670161149,0.3084855871399986
7,weather,7,DLinear,MTT,300,0.5,0.1933738948901992,0.1983515444737894,0.1451457204410507,0.0985941108238451,0.0643656953428168,1.264461940614484,0.6226983070373535,0.0,0.0465662778436066,0.3084855871399986
7,weather,8,DLinear,MTT,300,0.5,0.1933738948901992,0.1983515444737894,0.0968482422391225,0.0663775832123696,0.1142245926155195,1.7210197916383414,0.9032500386238098,0.0,0.0210767686200887,0.3084855871399986
7,weather,9,DLinear,MTT,300,0.5,0.1933738948901992,0.1983515444737894,0.0964654344057031,0.0660469298241423,0.1136810463282294,1.7233457700690336,0.9033011198043824,0.0,0.0209128033732471,0.3084855871399986
7,weather,10,DLinear,MTT,300,0.5,0.1933738948901992,0.1983515444737894,0.2031173656207598,0.1252123230617585,0.0971658243361205,2.540996333488285,0.8857406377792358,0.0,0.097720172004861,0.3084855871399986
7,weather,11,DLinear,MTT,300,0.5,0.1933738948901992,0.1983515444737894,0.2373036107015626,0.1376280954744427,0.0309522514331098,0.0145067441884376,0.9927406311035156,2.0,0.1579533071225612,0.3084855871399986
7,weather,12,DLinear,MTT,300,0.5,0.1933738948901992,0.1983515444737894,0.2969427976369195,0.1519500138794878,0.12415750584354,0.738229696677653,0.5002484321594238,0.0,0.0400677573688901,0.3084855871399986
7,weather,13,DLinear,MTT,300,0.5,0.1933738948901992,0.1983515444737894,0.1111613925151495,0.0451468311552645,0.1519024578465832,0.4747608279921824,0.6493656635284424,2.0,0.3504356340661053,0.3084855871399986
7,weather,14,DLinear,MTT,300,0.5,0.1933738948901992,0.1983515444737894,0.0632338639220832,0.0365199396717198,0.1505245789796031,0.0578467526234272,0.9290432333946228,0.0,0.3392400440643149,0.3084855871399986
7,weather,15,DLinear,MTT,300,0.5,0.1933738948901992,0.1983515444737894,0.0892241677062242,0.0696503959960769,0.1969605383854168,0.130285248289252,0.875015377998352,0.0,0.384853441089871,0.3084855871399986
7,weather,16,DLinear,MTT,300,0.5,0.1933738948901992,0.1983515444737894,0.1782851728329974,0.1202987989876409,0.0997348094629023,0.8712319152517018,0.1594459414482116,0.0,0.1466644474139692,0.3084855871399986
7,weather,17,DLinear,MTT,300,0.5,0.1933738948901992,0.1983515444737894,0.166983964285742,0.1022919944433021,0.105085005002526,0.8988416082729781,0.1386775970458984,0.0,0.156229610316446,0.3084855871399986
7,weather,18,DLinear,MTT,300,0.5,0.1933738948901992,0.1983515444737894,0.1432709411247673,0.0814421614777098,0.1895860635669595,0.8349535426967508,0.0274255834519863,0.0,0.3753668281124754,0.3084855871399986
7,weather,19,DLinear,MTT,300,0.5,0.1933738948901992,0.1983515444737894,0.0649162989822448,0.112446775938786,0.0760252584787129,2.032255270125858,0.7884079217910767,0.0,0.000910495141543,0.3084855871399986
7,weather,20,DLinear,MTT,300,0.5,0.1933738948901992,0.1983515444737894,0.2859599328399673,0.1536286444987054,0.0544085284153663,0.0527417776992929,0.9884604215621948,0.0,0.2575651001539187,0.3084855871399986
7,weather,0,DLinear,MTT,300,0.7,0.1933738948901992,0.2037133278488371,0.0667513470218214,0.0368184157741195,0.069680124654299,1.9251470252650489,0.9226280450820924,0.0,0.2651992581556963,0.308639424552445
7,weather,1,DLinear,MTT,300,0.7,0.1933738948901992,0.2037133278488371,0.1530651285666115,0.1325266187238278,0.0431268615989592,2.2436662136732406,0.8406660556793213,0.0,0.0565345513878505,0.308639424552445
7,weather,2,DLinear,MTT,300,0.7,0.1933738948901992,0.2037133278488371,0.1732199947760724,0.1343134643709227,0.0482631875120312,2.3270325164786065,0.8416546583175659,0.0,0.0587168480662072,0.308639424552445
