seed,dataset,model,distillation_method,n_distill_steps,alpha,real_mse,transfer_mse,acf_short,acf_long,fft_distance,trend_error,variance_diff,freq_rank_error,peak_mag_ratio,cross_corr_error
7,ETTm2,CNN,MTT,300,0.5,0.191329993,0.242194352,0.144529232,0.167472953,0.202673811,0.344407812,0.882489204,0.714285714,0.198407169,0.480997769
7,ETTm2,CNN,MTT,300,0.7,0.191329993,0.234329123,0.147492985,0.168282766,0.121604301,0.370780853,0.879799247,0.428571429,0.119044319,0.488383595
7,ETTm2,CNN,MTT,300,1.0,0.191329993,0.2486987,0.155230429,0.16862497,1.19e-07,0.441230005,0.871303141,0.0,2.12e-07,0.491556989
42,ETTm2,CNN,MTT,300,0.0,0.1925242609360124,2.948991407001094,0.2245826180406903,0.1612458635036804,0.6958256033412679,1.163667581137258,0.8642826080322266,1.8571428571428568,0.4415979779158022,0.4546226706180004
42,ETTm2,CNN,MTT,300,0.1,0.1925242609360124,2.839769370089077,0.216196250141235,0.1594286136541275,0.6262430622792782,1.107158203525318,0.8684087991714478,1.2857142857142858,0.3974382165377489,0.4585964364227936
42,ETTm2,CNN,MTT,300,0.2,0.1925242609360124,3.834457261233674,0.2091903801117607,0.1578816238026069,0.5566605240978011,1.057382965180235,0.8717741966247559,1.2857142857142858,0.3532783932202408,0.462458180067811
42,ETTm2,CNN,MTT,300,0.3,0.1925242609360124,3.4780056423876102,0.2028661273168394,0.1567375533627687,0.4870779441297538,1.0076375900743233,0.874378502368927,1.2857142857142858,0.3091186529300115,0.4660846946981355
42,ETTm2,CNN,MTT,300,0.5,0.1925242609360124,2.5596461985267003,0.1889488758589765,0.1546280499849274,0.347912853627093,0.9171646391309436,0.8773044943809509,1.2857142857142858,0.2207990347437922,0.4723513628112713
42,ETTm2,CNN,MTT,300,0.7,0.1925242609360124,1.6373576237562362,0.1721912555162569,0.1525371474934614,0.2087477672833051,0.8411339498884447,0.8771867156028748,0.8571428571428571,0.1324794871435338,0.4769304271295209
42,ETTm2,CNN,MTT,300,1.0,0.1925242609360124,1.3192667495601933,0.1453081678179096,0.1480554857554607,1.1179218544361513e-07,0.7369441330654104,0.871303141117096,0.0,1.827171255904549e-07,0.4797985399007007
7,weather,CNN,MTT,300,0.0,0.188128082,0.235445329,0.263346561,0.184503292,0.576815806,0.47227858,0.737160027,0.476190476,0.496248047,0.494587846
7,weather,CNN,MTT,300,0.1,0.188128082,0.23083001,0.202637685,0.151921415,0.519134211,0.446347371,0.728228927,0.19047619,0.446623212,0.4713821
7,weather,CNN,MTT,300,0.2,0.188128082,0.227534751,0.188256025,0.151814677,0.461452669,0.429714315,0.7184003,0.095238095,0.396998458,0.455497589
7,weather,CNN,MTT,300,0.3,0.188128082,0.229117926,0.178669321,0.152713198,0.403771045,0.419637859,0.711427808,0.095238095,0.347373586,0.442127685
7,weather,CNN,MTT,300,0.5,0.188128082,0.225345858,0.165534539,0.153850613,0.288407916,0.407713376,0.715105355,0.095238095,0.248124015,0.422607505
7,weather,CNN,MTT,300,0.7,0.188128082,0.217961455,0.156070959,0.153568475,0.173044759,0.409935654,0.720034182,0.0,0.148874399,0.408777646
7,weather,CNN,MTT,300,1.0,0.188128082,0.229863699,0.144412654,0.151407712,9.18e-08,0.493772977,0.713391244,0.0,1.3e-07,0.392163512
42,weather,CNN,MTT,300,0.0,0.18656135537111,0.2343042392570278,0.1458397021847518,0.0871391908637097,0.2054753806800767,1.1966524231643771,0.6398142576217651,0.0476190476190476,0.2405344970081608,0.3598847460980773
42,weather,CNN,MTT,300,0.1,0.18656135537111,0.2487542417687506,0.1404062357289605,0.0864935172034742,0.1849278435095192,1.206976094778201,0.6508592963218689,0.0476190476190476,0.2164810414353232,0.3522881394801653
