experiment,dataset,expert_model,student_model,seed,method,phase_boundary,real_mse,transfer_mse,mse_ratio,n_pairs_available,notes
cross_arch_phase_aware_early_stop,ETTm1,MLP,MLP,42,phase_aware_mtt,9,0.3418640656961654,0.4140817816590125,1.211246876198539,81,
cross_arch_phase_aware_early_stop,ETTm1,MLP,CNN,42,phase_aware_mtt,9,0.3420424103873514,0.3748534496021579,1.0959268155596527,81,
cross_arch_phase_aware_early_stop,ETTm1,MLP,CNN,42,phase_aware_mtt,9,0.3420424103873514,0.37805397942747637,1.105283929555236,81,
cross_arch_phase_aware_early_stop,ETTm1,MLP,DLinear,123,phase_aware_mtt,9,0.34526968338495245,0.3579149275038706,1.036624252656494,81,
cross_arch_phase_aware_early_stop,ETTm1,MLP,DLinear,123,phase_aware_mtt,9,0.34526968338495245,0.35216933217634444,1.019983361191024,81,
cross_arch_phase_aware_early_stop,ETTm1,MLP,MLP,123,phase_aware_mtt,9,0.3418640656961654,0.3815490184446865,1.116084013298407,81,
cross_arch_phase_aware_early_stop,ETTm1,MLP,MLP,123,phase_aware_mtt,9,0.3418640656961654,0.39806334397464144,1.1643907152512005,81,
cross_arch_phase_aware_early_stop,ETTm1,MLP,CNN,123,phase_aware_mtt,9,0.3420424103873514,0.3698458960752655,1.081286661664054,81,
cross_arch_phase_aware_early_stop,ETTm1,MLP,CNN,123,phase_aware_mtt,9,0.3420424103873514,0.36778976630031707,1.0752753317455799,81,
cross_arch_phase_aware_early_stop,ETTm1,CNN,DLinear,7,phase_aware_mtt,7,0.34526968338495245,0.3925927460624661,1.1370611581462007,81,
cross_arch_phase_aware_early_stop,ETTm1,CNN,DLinear,7,phase_aware_mtt,7,0.34526968338495245,0.39150196394821474,1.1339019403905104,81,
cross_arch_phase_aware_early_stop,ETTm1,CNN,MLP,7,phase_aware_mtt,7,0.3418640656961654,0.45399723086963784,1.3280051237474364,81,
cross_arch_phase_aware_early_stop,ETTm1,CNN,MLP,7,phase_aware_mtt,7,0.3418640656961654,0.44311626242736707,1.2961767757749374,81,
cross_arch_phase_aware_early_stop,ETTm1,CNN,CNN,7,phase_aware_mtt,7,0.3420424103873514,0.3786302424634858,1.1069687002693611,81,
cross_arch_phase_aware_early_stop,ETTm1,CNN,CNN,7,phase_aware_mtt,7,0.3420424103873514,0.39365334755556775,1.1508904615359503,81,
cross_arch_phase_aware_early_stop,ETTm1,CNN,DLinear,42,phase_aware_mtt,6,0.34526968338495245,0.4149505199024152,1.201815681684897,81,
cross_arch_phase_aware_early_stop,ETTm1,CNN,MLP,42,phase_aware_mtt,6,0.3418640656961654,0.43535776490877975,1.2734820900881336,81,
cross_arch_phase_aware_early_stop,ETTm1,CNN,MLP,42,phase_aware_mtt,6,0.3418640656961654,0.4563291239283837,1.3348262356826648,81,
cross_arch_phase_aware_early_stop,ETTm1,CNN,CNN,42,phase_aware_mtt,6,0.3420424103873514,0.3978543948670085,1.1631727025208716,81,
cross_arch_phase_aware_early_stop,ETTm1,CNN,CNN,42,phase_aware_mtt,6,0.3420424103873514,0.4434120305697223,1.2963656467850675,81,
cross_arch_phase_aware_early_stop,ETTm1,CNN,DLinear,123,phase_aware_mtt,8,0.34526968338495245,0.4483519695564597,1.2985558568621196,81,
cross_arch_phase_aware_early_stop,ETTm1,CNN,DLinear,123,phase_aware_mtt,8,0.34526968338495245,0.40245880512715726,1.1656360940281072,81,
cross_arch_phase_aware_early_stop,ETTm1,CNN,MLP,123,phase_aware_mtt,8,0.3418640656961654,0.5026469891575882,1.4703124416835316,81,
cross_arch_phase_aware_early_stop,ETTm1,CNN,MLP,123,phase_aware_mtt,8,0.3418640656961654,0.44736477227512594,1.3086042587252362,81,
cross_arch_phase_aware_early_stop,ETTm1,CNN,CNN,123,phase_aware_mtt,8,0.3420424103873514,0.39717855536367563,1.1611968086468705,81,
cross_arch_phase_aware_early_stop,ETTm1,CNN,CNN,123,phase_aware_mtt,8,0.3420424103873514,0.37779546250449353,1.1045281258445496,81,
cross_arch_phase_aware_early_stop,ETTm2,DLinear,DLinear,7,phase_aware_mtt,13,0.19360817114561812,0.21284474856656976,1.0993582931294943,81,
cross_arch_phase_aware_early_stop,ETTm2,DLinear,DLinear,7,phase_aware_mtt,13,0.19360817114561812,0.22322100182728333,1.152952380606873,81,
cross_arch_phase_aware_early_stop,ETTm2,DLinear,MLP,7,phase_aware_mtt,13,0.18250893349124328,0.2533830462985701,1.3883322939407092,81,
cross_arch_phase_aware_early_stop,ETTm2,DLinear,MLP,7,phase_aware_mtt,13,0.18250893349124328,0.2635689130902129,1.4441425307154012,81,
cross_arch_phase_aware_early_stop,ETTm2,DLinear,CNN,7,phase_aware_mtt,13,0.20102821390740858,0.6654571984968696,3.3102676761749072,81,
cross_arch_phase_aware_early_stop,ETTm2,DLinear,CNN,7,phase_aware_mtt,13,0.20102821390740858,0.4043252712008083,2.0112861938227047,81,
cross_arch_phase_aware_early_stop,ETTm2,DLinear,DLinear,42,phase_aware_mtt,8,0.19360817114561812,0.2120645291419952,1.0953284042050866,81,
cross_arch_phase_aware_early_stop,ETTm2,DLinear,DLinear,42,phase_aware_mtt,8,0.19360817114561812,0.21105619165019665,1.0901202692083454,81,
cross_arch_phase_aware_early_stop,ETTm2,DLinear,MLP,42,phase_aware_mtt,8,0.18250893349124328,0.4149652254013788,2.2736707593619725,81,
cross_arch_phase_aware_early_stop,ETTm2,DLinear,CNN,42,phase_aware_mtt,8,0.20102821390740858,0.5278940190689582,2.6259698019905824,81,
cross_arch_phase_aware_early_stop,ETTm2,DLinear,CNN,42,phase_aware_mtt,8,0.20102821390740858,0.31826265807001247,1.583174082303695,81,
cross_arch_phase_aware_early_stop,ETTm2,DLinear,DLinear,123,phase_aware_mtt,7,0.19360817114561812,0.20450244891888228,1.0562697209978305,81,
cross_arch_phase_aware_early_stop,ETTm2,DLinear,DLinear,123,phase_aware_mtt,7,0.19360817114561812,0.19622798816877268,1.0135315416061863,81,
cross_arch_phase_aware_early_stop,ETTm2,DLinear,MLP,123,phase_aware_mtt,7,0.18250893349124328,0.23684562537326556,1.297720724364593,81,
cross_arch_phase_aware_early_stop,ETTm2,DLinear,MLP,123,phase_aware_mtt,7,0.18250893349124328,0.21476347855805134,1.1767285822661147,81,
cross_arch_phase_aware_early_stop,ETTm2,DLinear,CNN,123,phase_aware_mtt,7,0.20102821390740858,0.2737752648727514,1.3618748311560351,81,
cross_arch_phase_aware_early_stop,ETTm2,DLinear,CNN,123,phase_aware_mtt,7,0.20102821390740858,0.26544398316346296,1.3204314857302746,81,
cross_arch_phase_aware_early_stop,ETTm2,MLP,DLinear,7,phase_aware_mtt,7,0.19360817114561812,0.24350822631823615,1.2577373407193997,81,
cross_arch_phase_aware_early_stop,ETTm2,MLP,MLP,7,phase_aware_mtt,7,0.18250893349124328,0.2386401708898438,1.3075533691686039,81,
cross_arch_phase_aware_early_stop,ETTm2,MLP,DLinear,7,phase_aware_mtt,7,0.19360817114561812,0.20422013324959348,1.0548115404488472,81,
cross_arch_phase_aware_early_stop,ETTm2,MLP,CNN,7,phase_aware_mtt,7,0.20102821390740858,0.2602154992642074,1.2944227788048688,81,
cross_arch_phase_aware_early_stop,ETTm2,MLP,CNN,7,phase_aware_mtt,7,0.20102821390740858,0.24858163718147752,1.236550991275143,81,
cross_arch_phase_aware_early_stop,ETTm2,MLP,DLinear,42,phase_aware_mtt,9,0.19360817114561812,0.20142728847178915,1.0403862981603706,81,
cross_arch_phase_aware_early_stop,ETTm2,MLP,DLinear,42,phase_aware_mtt,9,0.19360817114561812,0.2059913012150912,1.0639597491996315,81,
cross_arch_phase_aware_early_stop,ETTm2,MLP,MLP,42,phase_aware_mtt,9,0.18250893349124328,0.21664893058012882,1.1870593205264857,81,
cross_arch_phase_aware_early_stop,ETTm2,MLP,MLP,42,phase_aware_mtt,9,0.18250893349124328,0.2084500923913954,1.142136378772915,81,
