dataset,model,seed,epoch,val_loss_raw,val_loss_smooth,is_boundary
ETTh1,CNN,7,4,0.71354577,0.71933389,False
ETTh1,CNN,7,5,0.70032726,0.70334521,False
ETTh1,CNN,7,6,0.69203704,0.69464148,False
ETTh1,CNN,7,7,0.68469081,0.6880583,False
ETTh1,CNN,7,8,0.68260654,0.68395942,False
ETTh1,CNN,7,9,0.68062986,0.68082729,False
ETTh1,CNN,7,10,0.67983288,0.67899199,False
ETTh1,CNN,7,11,0.67637637,0.67597398,False
ETTh1,CNN,7,12,0.6755143,0.67383618,False
ETTh1,CNN,7,13,0.66751649,0.67066476,False
ETTh1,CNN,7,14,0.66994087,0.66973527,False
ETTh1,CNN,7,15,0.66397578,0.6689741,True
ETTh1,CNN,7,16,0.67172891,0.66963318,False
ETTh1,CNN,7,17,0.67170846,0.67002974,False
ETTh1,CNN,7,18,0.67081188,0.66971287,False
ETTh1,CNN,7,19,0.67192368,0.66805493,False
ETTh1,CNN,7,20,0.66239143,0.66642761,False
ETTh1,CNN,7,21,0.66343922,0.66409532,False
ETTh1,CNN,7,22,0.66357184,0.66315529,False
ETTh1,CNN,7,23,0.65915041,0.66289084,False
ETTh1,CNN,7,24,0.66722354,0.66231046,False
ETTh1,CNN,7,25,0.66106919,0.66132835,False
ETTh1,CNN,7,26,0.66053733,0.66240472,False
ETTh1,CNN,7,27,0.65866128,0.66129597,False
ETTh1,CNN,7,28,0.66453228,0.66085535,False
ETTh1,CNN,7,29,0.66167975,0.6599417,False
ETTh1,CNN,7,30,0.65886609,0.65987706,False
ETTh1,CNN,7,31,0.6559691,0.65825472,False
ETTh1,CNN,7,32,0.65833808,0.65873263,False
ETTh1,CNN,7,33,0.65642058,0.6578424,False
ETTh1,CNN,7,34,0.66406931,0.65945694,False
ETTh1,CNN,7,35,0.65441495,0.66020359,False
ETTh1,CNN,7,36,0.66404178,0.66004915,False
ETTh1,CNN,7,37,0.66207132,0.65933214,False
ETTh1,CNN,7,38,0.65564839,0.65995273,False
ETTh1,CNN,7,39,0.66048426,0.65977147,False
ETTh1,CNN,7,40,0.65751789,0.65897189,False
ETTh1,CNN,7,41,0.66313549,0.65969072,False
ETTh1,CNN,7,42,0.65807345,0.65898887,False
ETTh1,CNN,7,43,0.65924249,0.65831958,False
ETTh1,CNN,7,44,0.65697504,0.65742221,False
ETTh1,CNN,7,45,0.65417144,0.6567016,False
ETTh1,CNN,7,46,0.65864862,0.6579643,False
ETTh1,CNN,7,47,0.6544704,0.65714382,False
ETTh1,CNN,7,48,0.66555599,0.65722027,False
ETTh1,CNN,7,49,0.65287266,0.65659114,False
ETTh1,CNN,7,50,0.65455368,0.65651826,False
ETTh1,CNN,7,51,0.65550298,0.65388186,False
ETTh1,CNN,7,52,0.65410602,0.6549876,False
ETTh1,CNN,7,53,0.65237398,0.65516815,False
ETTh1,CNN,7,54,0.65840136,0.6551743,False
ETTh1,CNN,7,55,0.6554564,0.65683237,False
ETTh1,CNN,7,56,0.65553372,0.65966317,False
ETTh1,CNN,7,57,0.66239636,0.65953126,False
ETTh1,CNN,7,58,0.66652798,0.66192078,False
ETTh1,CNN,7,59,0.65774183,0.66244084,False
ETTh1,CNN,7,60,0.66740398,0.66232975,False
ETTh1,CNN,7,61,0.65813404,0.66003486,False
ETTh1,CNN,7,62,0.66184092,0.65880694,False
ETTh1,CNN,7,63,0.65505352,0.65651551,False
ETTh1,CNN,7,64,0.65160226,0.6560461,False
ETTh1,CNN,7,65,0.65594683,0.65370431,False
ETTh1,CNN,7,66,0.65578699,0.6550371,False
ETTh1,CNN,7,67,0.65013196,0.65559357,False
ETTh1,CNN,7,68,0.66171745,0.65470374,False
ETTh1,CNN,7,69,0.65438462,0.65401845,False
ETTh1,CNN,7,70,0.6514977,0.65495969,False
ETTh1,CNN,7,71,0.65236051,0.6534322,False
ETTh1,CNN,7,72,0.65483816,0.65404413,False
ETTh1,CNN,7,73,0.65408002,0.65501707,False
ETTh1,CNN,7,74,0.65744427,0.65632893,False
ETTh1,CNN,7,75,0.65636237,0.65659142,False
ETTh1,CNN,7,76,0.65891985,0.65912149,False
ETTh1,CNN,7,77,0.65615058,0.65796838,False
ETTh1,CNN,7,78,0.66673036,0.65831589,False
ETTh1,CNN,7,79,0.65167872,0.6581649,False
ETTh1,CNN,7,80,0.65809994,0.65883634,False
ETTh1,CNN,42,1,0.91204277,0.80564881,False
ETTh1,CNN,42,2,0.77365628,0.78138741,False
ETTh1,CNN,42,3,0.73124739,0.76545901,False
ETTh1,CNN,42,4,0.7086032,0.72244662,False
ETTh1,CNN,42,5,0.7017454,0.70508159,False
ETTh1,CNN,42,6,0.69698081,0.69483408,False
ETTh1,CNN,42,7,0.68683113,0.69048005,False
ETTh1,CNN,42,8,0.68000986,0.68673417,False
ETTh1,CNN,42,9,0.68683304,0.68353386,False
ETTh1,CNN,42,10,0.68301599,0.68065781,False
ETTh1,CNN,42,11,0.68097929,0.67983801,False
ETTh1,CNN,42,12,0.67245087,0.67635128,False
ETTh1,CNN,42,13,0.67591088,0.67472812,False
ETTh1,CNN,42,14,0.66939939,0.67327422,False
ETTh1,CNN,42,15,0.67490018,0.6728564,True
ETTh1,CNN,42,16,0.67370978,0.67142155,False
ETTh1,CNN,42,17,0.67036177,0.6717332,False
ETTh1,CNN,42,18,0.66873661,0.67060845,False
ETTh1,CNN,42,19,0.67095765,0.66974864,False
ETTh1,CNN,42,20,0.66927644,0.66877325,False
ETTh1,CNN,42,21,0.66941073,0.66966095,False
ETTh1,CNN,42,22,0.66548481,0.66901671,False
ETTh1,CNN,42,23,0.67317511,0.66873025,False
ETTh1,CNN,42,24,0.66773648,0.66771508,False
ETTh1,CNN,42,25,0.66784411,0.66765124,False
ETTh1,CNN,42,26,0.66433488,0.66642915,False
ETTh1,CNN,42,27,0.6651656,0.66677146,False
ETTh1,CNN,42,28,0.66706466,0.6660789,False
ETTh1,CNN,42,29,0.66944803,0.66623104,False
ETTh1,CNN,42,30,0.66438136,0.66624925,False
ETTh1,CNN,42,31,0.66509557,0.66700729,False
ETTh1,CNN,42,32,0.66525664,0.6668369,False
ETTh1,CNN,42,33,0.67085487,0.66944848,False
ETTh1,CNN,42,34,0.66859605,0.66907719,False
ETTh1,CNN,42,35,0.67743928,0.66884513,False
ETTh1,CNN,42,36,0.66323909,0.66685521,False
ETTh1,CNN,42,37,0.66409637,0.6669064,False
ETTh1,CNN,42,38,0.66090525,0.6652756,False
ETTh1,CNN,42,39,0.66885199,0.66710879,False
ETTh1,CNN,42,40,0.6692853,0.66744593,False
ETTh1,CNN,42,41,0.67240504,0.66835258,False
ETTh1,CNN,42,42,0.66578208,0.6667007,False
ETTh1,CNN,42,43,0.66543851,0.66606692,False
ETTh1,CNN,42,44,0.66059256,0.66465407,False
ETTh1,CNN,42,45,0.66611643,0.66460986,False
ETTh1,CNN,42,46,0.66534077,0.66494422,False
ETTh1,CNN,42,47,0.66556105,0.66713592,False
ETTh1,CNN,42,48,0.66711031,0.66670033,False
ETTh1,CNN,42,49,0.67155105,0.66632433,False
ETTh1,CNN,42,50,0.66393848,0.66554957,False
ETTh1,CNN,42,51,0.66346075,0.66507914,False
ETTh1,CNN,42,52,0.66168724,0.66352921,False
ETTh1,CNN,42,53,0.66475819,0.66316179,False
ETTh1,CNN,42,54,0.66380142,0.66278136,False
ETTh1,CNN,42,55,0.66210137,0.66271504,False
ETTh1,CNN,42,56,0.66155859,0.66273676,False
ETTh1,CNN,42,57,0.66135562,0.66145234,False
ETTh1,CNN,42,58,0.66486682,0.66251883,False
ETTh1,CNN,42,59,0.65737928,0.66261743,False
ETTh1,CNN,42,60,0.66743383,0.66336262,False
ETTh1,CNN,42,61,0.6620516,0.66235986,False
ETTh1,CNN,42,62,0.66508157,0.66315251,False
ETTh1,CNN,42,63,0.659853,0.66273443,False
ETTh1,CNN,42,64,0.66134256,0.66193753,False
ETTh1,CNN,42,65,0.66534341,0.66042501,False
ETTh1,CNN,42,66,0.65806708,0.66229786,False
ETTh1,CNN,42,67,0.65751902,0.66299357,False
ETTh1,CNN,42,68,0.66921721,0.66149254,False
ETTh1,CNN,42,69,0.66482111,0.66173101,False
ETTh1,CNN,42,70,0.65783826,0.66280347,False
ETTh1,CNN,42,71,0.65925946,0.66245665,False
ETTh1,CNN,42,72,0.66288131,0.66244332,False
ETTh1,CNN,42,73,0.66748312,0.66436558,False
ETTh1,CNN,42,74,0.66475444,0.66576733,False
ETTh1,CNN,42,75,0.66744955,0.66533388,False
ETTh1,CNN,42,76,0.66626822,0.66431917,False
ETTh1,CNN,42,77,0.66071406,0.66410517,False
ETTh1,CNN,42,78,0.66240958,0.66303051,False
ETTh1,CNN,42,79,0.66368443,0.66222108,False
ETTh1,CNN,42,80,0.66207627,0.66272342,False
