dataset,model,seed,epoch,train_loss,val_loss,param_movement_raw,param_movement_smooth,segment_id,is_boundary
ETTm1,CNN,7,14,0.32847791,0.40048523,0.16200086,0.15920114,1,False
ETTm1,CNN,7,15,0.32885064,0.39868577,0.15681963,0.15634667,1,False
ETTm1,CNN,7,16,0.32793013,0.39548496,0.14999102,0.15402492,1,False
ETTm1,CNN,7,17,0.32760344,0.40781523,0.1527989,0.15024577,1,False
ETTm1,CNN,7,18,0.3273951,0.39615089,0.14851416,0.14627106,1,False
ETTm1,CNN,7,19,0.32717557,0.39964932,0.14310516,0.14403346,1,False
ETTm1,CNN,7,20,0.32653626,0.39688404,0.13694607,0.14194078,1,False
ETTm1,CNN,7,21,0.32605424,0.39525071,0.13880301,0.13751105,1,False
ETTm1,CNN,7,22,0.32611044,0.40588278,0.14233548,0.13379263,1,False
ETTm1,CNN,7,23,0.32542036,0.40142554,0.12636551,0.13032717,1,False
ETTm1,CNN,7,24,0.32497445,0.39631749,0.12451308,0.12484389,1,False
ETTm1,CNN,7,25,0.32519294,0.40204037,0.11961878,0.11792925,1,False
ETTm1,CNN,7,26,0.32480692,0.41049333,0.11138661,0.1141404,1,False
ETTm1,CNN,7,27,0.32454441,0.39909578,0.10776225,0.1099613,1,False
ETTm1,CNN,7,28,0.32455524,0.40837394,0.10742128,0.10510523,1,False
ETTm1,CNN,7,29,0.32431239,0.4063182,0.10361757,0.10139131,1,False
ETTm1,CNN,7,30,0.32411618,0.40152882,0.09533842,0.09943332,1,False
ETTm1,CNN,7,31,0.32473175,0.40226034,0.09281702,0.09512029,1,False
ETTm1,CNN,7,32,0.32396881,0.40100431,0.09797233,0.09090948,1,False
ETTm1,CNN,7,33,0.3242759,0.39977747,0.08585609,0.08925968,1,False
ETTm1,CNN,7,34,0.32363971,0.40159614,0.08256356,0.08834691,1,False
ETTm1,CNN,7,35,0.32398891,0.39911377,0.08708937,0.08506459,1,False
ETTm1,CNN,7,36,0.32427827,0.4018871,0.08825321,0.08297065,1,False
ETTm1,CNN,7,37,0.32342844,0.40058655,0.08156072,0.08177051,1,False
ETTm1,CNN,7,38,0.32352039,0.39874194,0.0753864,0.08002986,1,False
ETTm1,CNN,7,39,0.32361414,0.39593011,0.07656283,0.07653784,1,False
ETTm1,CNN,7,40,0.32364358,0.40393475,0.07838612,0.07420703,1,False
ETTm1,CNN,7,41,0.32324483,0.39978373,0.07079312,0.07364155,1,False
ETTm1,CNN,7,42,0.32276362,0.39851246,0.06990666,0.07282032,1,False
ETTm1,CNN,7,43,0.32296173,0.4063779,0.07255901,0.0715119,1,False
ETTm1,CNN,7,44,0.32334524,0.39924565,0.07245668,0.07232505,1,False
ETTm1,CNN,7,45,0.32348717,0.40965354,0.07184405,0.07265984,1,False
ETTm1,CNN,7,46,0.32312864,0.39847742,0.07485885,0.07235581,1,False
ETTm1,CNN,7,47,0.32293546,0.41444583,0.07158064,0.07076471,1,False
ETTm1,CNN,7,48,0.32280291,0.40195769,0.07103885,0.06960729,1,False
ETTm1,CNN,7,49,0.32347247,0.4045629,0.06450115,0.06692308,1,False
ETTm1,CNN,7,50,0.32253515,0.39660261,0.06605695,0.06569018,1,False
ETTm1,CNN,7,51,0.32226145,0.3976101,0.0614378,0.0651307,1,False
ETTm1,CNN,7,52,0.3224073,0.4008658,0.06541614,0.06483218,1,False
ETTm1,CNN,7,53,0.32217297,0.40098825,0.06824146,0.06537715,1,False
ETTm1,CNN,7,54,0.32308258,0.3998424,0.06300856,0.06727292,1,False
ETTm1,CNN,7,55,0.32256095,0.40423864,0.06878179,0.06756707,1,False
ETTm1,CNN,7,56,0.32269483,0.40168365,0.07091666,0.06616109,1,False
ETTm1,CNN,7,57,0.32283051,0.40770034,0.06688689,0.06638576,1,False
ETTm1,CNN,7,58,0.32270386,0.40867014,0.06121155,0.0656176,1,False
ETTm1,CNN,7,59,0.32243174,0.40035071,0.0641319,0.06194056,1,False
ETTm1,CNN,7,60,0.32280826,0.39890012,0.06494103,0.05927301,1,False
ETTm1,CNN,7,61,0.32221802,0.39927374,0.05253142,0.05872535,1,False
ETTm1,CNN,7,62,0.32205626,0.39728299,0.05354916,0.05908961,1,False
ETTm1,CNN,7,63,0.32204834,0.40043814,0.05847324,0.05857386,1,False
ETTm1,CNN,7,64,0.32209754,0.39999458,0.06595319,0.06018387,1,False
ETTm1,CNN,7,65,0.32182313,0.39607128,0.06236228,0.06198218,1,False
ETTm1,CNN,7,66,0.32234377,0.40289507,0.06058149,0.06467354,1,False
ETTm1,CNN,7,67,0.32261833,0.39621239,0.06254068,0.06301104,1,False
ETTm1,CNN,7,68,0.32272805,0.40187075,0.07193006,0.06332207,1,False
ETTm1,CNN,7,69,0.32209622,0.39486969,0.05764068,0.06572688,1,False
ETTm1,CNN,7,70,0.32289943,0.39904523,0.06391741,0.06552337,1,False
ETTm1,CNN,7,71,0.32221196,0.40236498,0.07260555,0.06386633,1,False
ETTm1,CNN,7,72,0.32262202,0.40034846,0.06152313,0.06606866,1,False
ETTm1,CNN,7,73,0.32182949,0.40519589,0.06364485,0.06455017,1,False
ETTm1,CNN,7,74,0.3219591,0.40352159,0.06865236,0.06022434,1,False
ETTm1,CNN,7,75,0.32186064,0.40186241,0.05632496,0.05937809,1,False
ETTm1,CNN,7,76,0.322205,0.39796952,0.05097641,0.05866313,1,False
ETTm1,CNN,7,77,0.32182887,0.40169711,0.05729185,0.05767113,1,False
ETTm1,CNN,7,78,0.32165315,0.40076553,0.06007006,0.05785651,1,False
ETTm1,CNN,7,79,0.32190855,0.39761178,0.06369238,0.05957653,1,False
ETTm1,CNN,7,80,0.3216179,0.39967019,0.05725184,0.06033809,1,False
ETTm2,DLinear,7,1,0.2563936,0.13876003,1.43983523,0.79093904,0,False
ETTm2,DLinear,7,2,0.23979335,0.14220391,0.55643059,0.6639494,0,False
ETTm2,DLinear,7,3,0.23635878,0.14350654,0.37655131,0.57671373,0,False
ETTm2,DLinear,7,4,0.23379827,0.13492513,0.28298047,0.3265026,0,False
ETTm2,DLinear,7,5,0.23257346,0.13593909,0.22777106,0.24804545,0,False
ETTm2,DLinear,7,6,0.23168186,0.14001658,0.18877959,0.20009745,0,False
ETTm2,DLinear,7,7,0.23109568,0.13174984,0.16414481,0.16821362,0,False
ETTm2,DLinear,7,8,0.23135425,0.13508832,0.13681131,0.14421948,0,False
ETTm2,DLinear,7,9,0.23038638,0.13255172,0.12356131,0.12569744,0,False
ETTm2,DLinear,7,10,0.23038207,0.13752,0.10780036,0.10967812,0,False
ETTm2,DLinear,7,11,0.22999299,0.13253376,0.09616941,0.09837133,0,False
ETTm2,DLinear,7,12,0.22987818,0.13212127,0.08404822,0.08722502,0,False
ETTm2,DLinear,7,13,0.22976687,0.13139351,0.08027735,0.07821407,0,False
ETTm2,DLinear,7,14,0.22960616,0.13151633,0.06782976,0.07045079,0,False
ETTm2,DLinear,7,15,0.22975804,0.13049479,0.06274561,0.06472489,0,False
ETTm2,DLinear,7,16,0.2318097,0.13353792,0.05735302,0.06050355,0,False
ETTm2,DLinear,7,17,0.2296854,0.13238971,0.05541872,0.05713006,1,True
ETTm2,DLinear,7,18,0.22952857,0.1407102,0.05917065,0.05470301,1,False
ETTm2,DLinear,7,19,0.22962612,0.13429597,0.0509623,0.05426051,1,False
ETTm2,DLinear,7,20,0.22947128,0.14095304,0.05061036,0.05227782,1,False
ETTm2,DLinear,7,21,0.22948302,0.13343575,0.05514053,0.04799741,1,False
ETTm2,DLinear,7,22,0.22943556,0.13215936,0.04550525,0.04751022,1,False
ETTm2,DLinear,7,23,0.22953476,0.13455128,0.03776863,0.04776568,1,False
ETTm2,DLinear,7,24,0.22955677,0.13183241,0.04852632,0.04698355,1,False
ETTm2,DLinear,7,25,0.22943351,0.1357286,0.05188767,0.04558052,1,False
ETTm2,DLinear,7,26,0.22949331,0.13060777,0.05122987,0.04596283,1,False
ETTm2,DLinear,7,27,0.22949768,0.1332879,0.03849013,0.04400743,1,False
ETTm2,DLinear,7,28,0.22937378,0.13301675,0.03968015,0.03987671,1,False
ETTm2,DLinear,7,29,0.22949096,0.1359051,0.03874934,0.03757968,1,False
ETTm2,DLinear,7,30,0.23059078,0.13207468,0.03123407,0.0367674,1,False
ETTm2,DLinear,7,31,0.22935392,0.13273137,0.03974472,0.03424546,1,False
ETTm2,DLinear,7,32,0.22937519,0.13356222,0.03442874,0.03345453,1,False
ETTm2,DLinear,7,33,0.22941127,0.13326,0.02707044,0.03682295,1,False
ETTm2,DLinear,7,34,0.22990915,0.13666894,0.03479467,0.03900346,1,False
ETTm2,DLinear,7,35,0.22941845,0.12957247,0.0480762,0.03975139,1,False
ETTm2,DLinear,7,36,0.22933761,0.13605962,0.05064726,0.04065311,1,False
ETTm2,DLinear,7,37,0.22984625,0.13142129,0.03816838,0.04315043,1,False
ETTm2,DLinear,7,38,0.22991385,0.13075001,0.03157903,0.04110873,1,False
ETTm2,DLinear,7,39,0.22946141,0.13805124,0.04728126,0.03872143,1,False
ETTm2,DLinear,7,40,0.22943096,0.14161428,0.0378677,0.03928028,1,False
ETTm2,DLinear,7,41,0.22932184,0.13402349,0.03871077,0.04477821,1,False
ETTm2,DLinear,7,42,0.22962653,0.14211195,0.04096264,0.04515678,1,False
ETTm2,DLinear,7,43,0.22939941,0.13296933,0.05906868,0.044275,1,False
ETTm2,DLinear,7,44,0.22932447,0.13576457,0.04917411,0.04347035,1,False
ETTm2,DLinear,7,45,0.22933609,0.13401306,0.03345879,0.04207184,1,False
ETTm2,DLinear,7,46,0.22937143,0.1377825,0.03468752,0.04068502,1,False
ETTm2,DLinear,7,47,0.23055621,0.14140055,0.03397012,0.04217627,1,False
ETTm2,DLinear,7,48,0.22958219,0.13252911,0.05213457,0.04360225,1,False
ETTm2,DLinear,7,49,0.22929879,0.14335523,0.05663032,0.04310501,1,False
ETTm2,DLinear,7,50,0.22925518,0.13854412,0.04058873,0.04257168,1,False
ETTm2,DLinear,7,51,0.22935235,0.13796137,0.0322013,0.03971813,1,False
ETTm2,DLinear,7,52,0.22935771,0.13439529,0.03130349,0.03284035,1,False
ETTm2,DLinear,7,53,0.22927789,0.13419923,0.03786681,0.03173935,1,False
ETTm2,DLinear,7,54,0.22967198,0.13551822,0.02224142,0.03804545,1,False
ETTm2,DLinear,7,55,0.22936347,0.13381204,0.03508374,0.04280666,1,False
ETTm2,DLinear,7,56,0.22927382,0.13015323,0.06373179,0.04230858,1,False
ETTm2,DLinear,7,57,0.22951071,0.13784197,0.05510954,0.04609702,1,False
ETTm2,DLinear,7,58,0.22934804,0.14127853,0.03537641,0.04813984,1,False
ETTm2,DLinear,7,59,0.22953407,0.13485332,0.04118363,0.04967187,1,False
ETTm2,DLinear,7,60,0.22943243,0.13498608,0.04529782,0.05273151,1,False
ETTm2,DLinear,7,61,0.23002601,0.13335315,0.07139197,0.0570991,1,False
ETTm2,DLinear,7,62,0.22944707,0.14729024,0.07040775,0.05670961,1,False
ETTm2,DLinear,7,63,0.22945406,0.13415272,0.05721432,0.05489974,1,False
ETTm2,DLinear,7,64,0.22927899,0.13564632,0.03923622,0.04607102,1,False
ETTm2,DLinear,7,65,0.22936901,0.13819714,0.03624845,0.04505552,1,False
ETTm2,DLinear,7,66,0.22956215,0.13557221,0.02724837,0.04110786,1,False
ETTm2,DLinear,7,67,0.22923929,0.1308809,0.06533025,0.04139841,1,False
ETTm2,DLinear,7,68,0.22933973,0.13141757,0.03747602,0.04157607,1,False
ETTm2,DLinear,7,69,0.22935407,0.13547862,0.04068895,0.04381995,1,False
ETTm2,DLinear,7,70,0.22928757,0.13725345,0.03713674,0.04084764,1,False
ETTm2,DLinear,7,71,0.23002514,0.14432763,0.03846778,0.04394357,1,False
ETTm2,DLinear,7,72,0.22936453,0.13410283,0.05046872,0.04869736,1,False
ETTm2,DLinear,7,73,0.22948282,0.12954311,0.05295567,0.04935037,1,False
ETTm2,DLinear,7,74,0.22952717,0.14129936,0.0644579,0.04862999,1,False
ETTm2,DLinear,7,75,0.22945474,0.13388847,0.04040176,0.04598875,1,False
ETTm2,DLinear,7,76,0.22952664,0.13512605,0.03486591,0.04349178,1,False
ETTm2,DLinear,7,77,0.22942363,0.13640983,0.03726252,0.0377671,1,False
ETTm2,DLinear,7,78,0.22935002,0.14251221,0.0404708,0.03415448,1,False
ETTm2,DLinear,7,79,0.22940676,0.13578661,0.03583453,0.03397662,1,False
ETTm2,DLinear,7,80,0.22936011,0.13566189,0.02233864,0.03288132,1,False
ETTm2,MLP,7,1,0.30474354,0.16224972,2.24948291,1.17935609,0,False
ETTm2,MLP,7,2,0.24960859,0.15004575,0.76103183,0.979949,0,False
ETTm2,MLP,7,3,0.24173343,0.14272501,0.52755354,0.8441943,0,False
ETTm2,MLP,7,4,0.23801573,0.14843039,0.38172771,0.44749566,0,False
ETTm2,MLP,7,5,0.23620613,0.1379716,0.30117553,0.34292976,0,False
ETTm2,MLP,7,6,0.23468439,0.14041035,0.26598969,0.28196248,0,False
ETTm2,MLP,7,7,0.23349483,0.13888964,0.2382023,0.24805653,1,False
ETTm2,MLP,7,8,0.23249304,0.14512672,0.22271717,0.22983097,1,False
ETTm2,MLP,7,9,0.23182425,0.1371461,0.21219796,0.21837001,1,False
ETTm2,MLP,7,10,0.23098253,0.14555344,0.21004774,0.21286885,1,False
ETTm2,MLP,7,11,0.23031313,0.14786981,0.20868486,0.21070759,1,False
ETTm2,MLP,7,12,0.22969148,0.14032781,0.21069654,0.21156009,1,False
ETTm2,MLP,7,13,0.22898429,0.14367163,0.21191084,0.21426065,1,False
ETTm2,MLP,7,14,0.22769688,0.14625254,0.21646049,0.2177242,1,False
ETTm2,MLP,7,15,0.22692903,0.13367174,0.22355052,0.22204369,1,False
ETTm2,MLP,7,16,0.22619694,0.14280678,0.22600262,0.227084,1,False
ETTm2,MLP,7,17,0.22494036,0.13706838,0.23229399,0.23048338,1,False
ETTm2,MLP,7,18,0.22426051,0.13585038,0.23711241,0.23136379,1,False
ETTm2,MLP,7,19,0.22317671,0.13126,0.23345739,0.2317483,1,False
ETTm2,MLP,7,20,0.22224118,0.12952787,0.22795256,0.23006542,1,False
ETTm2,MLP,7,21,0.22143717,0.13286808,0.22792514,0.22639257,1,False
ETTm2,MLP,7,22,0.22040753,0.13110465,0.22387962,0.22204136,1,False
ETTm2,MLP,7,23,0.21975262,0.14211766,0.21874814,0.21774478,1,False
ETTm2,MLP,7,24,0.21897251,0.14433499,0.21170135,0.21124022,1,False
ETTm2,MLP,7,25,0.21855876,0.13217603,0.20646964,0.20301338,1,False
ETTm2,MLP,7,26,0.2176719,0.13140482,0.19540235,0.19414091,1,False
ETTm2,MLP,7,27,0.21719642,0.13526008,0.18274543,0.1863031,1,False
ETTm2,MLP,7,28,0.21670312,0.13014469,0.17438576,0.17815157,1,False
ETTm2,MLP,7,29,0.21620082,0.13536296,0.17251231,0.17109732,1,False
ETTm2,MLP,7,30,0.21580117,0.13026425,0.16571199,0.16695229,1,False
ETTm2,MLP,7,31,0.21567469,0.13601782,0.16013112,0.16310701,1,False
ETTm2,MLP,7,32,0.21476981,0.12783982,0.16202027,0.15974868,1,False
ETTm2,MLP,7,33,0.21473799,0.12810827,0.15515936,0.16058006,1,False
ETTm2,MLP,7,34,0.21502935,0.12935945,0.15572064,0.16113102,1,False
ETTm2,MLP,7,35,0.21412581,0.13288629,0.16986891,0.15774014,1,False
ETTm2,MLP,7,36,0.21443828,0.12772413,0.16288593,0.15565897,1,False
ETTm2,MLP,7,37,0.21330866,0.1303464,0.14506587,0.15503683,1,False
ETTm2,MLP,7,38,0.21300952,0.13021112,0.14475347,0.15066715,1,False
ETTm2,MLP,7,39,0.21235599,0.13277871,0.15260995,0.14689704,1,False
ETTm2,MLP,7,40,0.21200145,0.14185094,0.14802051,0.14712631,1,False
ETTm2,MLP,7,41,0.21164854,0.13621992,0.14403538,0.1467035,1,False
ETTm2,MLP,7,42,0.21140321,0.12779198,0.14621223,0.14432161,1,False
ETTm2,MLP,7,43,0.21214731,0.14435546,0.14263942,0.14190199,1,False
ETTm2,MLP,7,44,0.21161874,0.14024294,0.14070052,0.14112966,1,False
ETTm2,MLP,7,45,0.21047858,0.12923461,0.1359224,0.13937902,1,False
ETTm2,MLP,7,46,0.21063567,0.12730461,0.14017372,0.13690129,1,False
ETTm2,MLP,7,47,0.21026376,0.12816657,0.13745905,0.13521064,1,False
ETTm2,MLP,7,48,0.21027835,0.13586447,0.13025077,0.13504797,1,False
ETTm2,MLP,7,49,0.20976908,0.12703982,0.13224729,0.13352106,1,False
ETTm2,MLP,7,50,0.20973661,0.13768161,0.13510901,0.13281168,1,False
ETTm2,MLP,7,51,0.20919784,0.12592888,0.13253917,0.13329349,1,False
ETTm2,MLP,7,52,0.20926823,0.13706067,0.13391217,0.13476319,1,False
ETTm2,MLP,7,53,0.20886592,0.12861834,0.13265981,0.13387917,1,False
ETTm2,MLP,7,54,0.20888319,0.1349799,0.1395958,0.135599,1,False
ETTm2,MLP,7,55,0.20953278,0.15240588,0.13068891,0.13542078,1,False
ETTm2,MLP,7,56,0.21023063,0.12949614,0.14113831,0.13522965,1,False
ETTm2,MLP,7,57,0.20785537,0.13150873,0.13302106,0.1327168,1,False
ETTm2,MLP,7,58,0.20820761,0.13337193,0.13170415,0.1308596,1,False
ETTm2,MLP,7,59,0.20815026,0.13099532,0.12703156,0.1292444,1,False
ETTm2,MLP,7,60,0.20792106,0.13227335,0.12140292,0.12787817,1,False
ETTm2,MLP,7,61,0.20753967,0.12794213,0.13306229,0.12906106,1,False
ETTm2,MLP,7,62,0.20748306,0.14105319,0.12618994,0.12750613,1,False
ETTm2,MLP,7,63,0.20746423,0.13125713,0.13761858,0.12552312,1,False
ETTm2,MLP,7,64,0.20716018,0.1283774,0.11925693,0.12154422,1,False
ETTm2,MLP,7,65,0.20726156,0.12720242,0.11148787,0.11925546,1,False
ETTm2,MLP,7,66,0.20668363,0.12754887,0.11316779,0.11496002,1,False
ETTm2,MLP,7,67,0.20700772,0.13472687,0.11474612,0.11756665,1,False
ETTm2,MLP,7,68,0.20654062,0.12934129,0.11614139,0.1176682,1,False
ETTm2,MLP,7,69,0.20721042,0.13420561,0.13229006,0.11792406,1,False
ETTm2,MLP,7,70,0.20636182,0.12685916,0.11199562,0.12053767,1,False
ETTm2,MLP,7,71,0.20601048,0.12632048,0.11444714,0.12180839,1,False
ETTm2,MLP,7,72,0.20599672,0.13256136,0.12781413,0.11680212,1,False
ETTm2,MLP,7,73,0.20608209,0.12460086,0.12249502,0.14820752,1,False
ETTm2,MLP,7,74,0.20611998,0.13151637,0.10725869,0.42032714,2,True
ETTm2,MLP,7,75,0.21305788,0.37302935,0.26902263,0.47424107,2,False
ETTm2,MLP,7,76,0.24747744,0.12901591,1.47504523,0.50750187,2,False
ETTm2,MLP,7,77,0.21294276,0.14320967,0.39738377,0.53430324,2,False
ETTm2,MLP,7,78,0.21090789,0.13420136,0.28879903,0.51869879,2,False
ETTm2,MLP,7,79,0.20950571,0.13314799,0.24126556,0.27961218,2,False
ETTm2,MLP,7,80,0.20851048,0.12767667,0.19100037,0.24035499,2,False
ETTm2,CNN,7,1,0.31982326,0.14371647,2.21439962,1.14433945,0,False
ETTm2,CNN,7,2,0.25040184,0.14319322,0.72902868,0.9549276,0,False
ETTm2,CNN,7,3,0.24337466,0.1373884,0.48959003,0.82670853,0,False
ETTm2,CNN,7,4,0.24008227,0.17019489,0.38669206,0.43801864,0,False
ETTm2,CNN,7,5,0.23780475,0.14910223,0.31383226,0.3429441,0,False
ETTm2,CNN,7,6,0.23662127,0.1368847,0.27095016,0.29215176,0,False
ETTm2,CNN,7,7,0.23477609,0.13784059,0.253656,0.25615747,0,False
ETTm2,CNN,7,8,0.23445503,0.14624156,0.23562834,0.23262456,0,False
ETTm2,CNN,7,9,0.23485745,0.13142691,0.20672058,0.21402166,0,False
ETTm2,CNN,7,10,0.23261403,0.14919238,0.19616771,0.19784191,1,True
ETTm2,CNN,7,11,0.232597,0.13457459,0.17793566,0.18486075,1,False
ETTm2,CNN,7,12,0.2313276,0.14308018,0.17275726,0.17790453,1,False
ETTm2,CNN,7,13,0.2308858,0.14037723,0.17072255,0.17117693,1,False
ETTm2,CNN,7,14,0.23083994,0.13354516,0.17193947,0.16651593,1,False
ETTm2,CNN,7,15,0.23080381,0.13394729,0.16252969,0.1629304,1,False
ETTm2,CNN,7,16,0.22943901,0.13766468,0.15463065,0.16162384,1,False
ETTm2,CNN,7,17,0.22906116,0.13973093,0.15482965,0.16088786,1,False
ETTm2,CNN,7,18,0.22873716,0.1339561,0.16418971,0.15996839,1,False
ETTm2,CNN,7,19,0.22829917,0.13054698,0.16825958,0.16015955,1,False
ETTm2,CNN,7,20,0.22765678,0.13406932,0.15793234,0.16108003,1,False
ETTm2,CNN,7,21,0.22724247,0.13560293,0.15558649,0.15992756,1,False
ETTm2,CNN,7,22,0.22697285,0.15112036,0.15943201,0.15884153,1,False
ETTm2,CNN,7,23,0.22695679,0.1555376,0.15842735,0.15868455,1,False
ETTm2,CNN,7,24,0.22672926,0.14131992,0.16282947,0.15872362,1,False
ETTm2,CNN,7,25,0.22682916,0.17403648,0.1571474,0.15542227,1,False
ETTm2,CNN,7,26,0.22630722,0.14169981,0.15578186,0.15127667,1,False
ETTm2,CNN,7,27,0.22500866,0.15107854,0.14292524,0.14420838,1,False
ETTm2,CNN,7,28,0.22481865,0.15049651,0.13769939,0.13699823,1,False
ETTm2,CNN,7,29,0.22473921,0.16569217,0.127488,0.12875397,1,False
ETTm2,CNN,7,30,0.22472578,0.13364892,0.12109665,0.12325693,1,False
ETTm2,CNN,7,31,0.22408467,0.14150584,0.1145606,0.12154336,1,False
ETTm2,CNN,7,32,0.22393155,0.14282231,0.11544001,0.11903525,1,False
ETTm2,CNN,7,33,0.22382283,0.13950245,0.12913155,0.12039971,1,False
ETTm2,CNN,7,34,0.22379237,0.15008323,0.11494743,0.11753839,1,False
ETTm2,CNN,7,35,0.22327747,0.13320872,0.12791895,0.11723799,1,False
ETTm2,CNN,7,36,0.22308245,0.13312416,0.100254,0.11230691,1,False
ETTm2,CNN,7,37,0.22260127,0.14186402,0.11393804,0.10906802,1,False
ETTm2,CNN,7,38,0.22234198,0.14096383,0.10447616,0.10360128,1,False
ETTm2,CNN,7,39,0.22256332,0.13948376,0.09875295,0.10323251,1,False
ETTm2,CNN,7,40,0.22303729,0.15070867,0.10058525,0.10013489,1,False
ETTm2,CNN,7,41,0.22380441,0.15065704,0.09841015,0.0981263,1,False
ETTm2,CNN,7,42,0.22245148,0.13690779,0.09844995,0.09580997,1,False
ETTm2,CNN,7,43,0.22192361,0.13751236,0.09443321,0.09237496,1,False
ETTm2,CNN,7,44,0.22197899,0.13604797,0.08717129,0.08961014,1,False
ETTm2,CNN,7,45,0.22179355,0.14032699,0.08341017,0.0873595,1,False
ETTm2,CNN,7,46,0.22166699,0.14598093,0.08458607,0.08387584,1,False
ETTm2,CNN,7,47,0.22278643,0.1352963,0.08719675,0.08580102,1,False
ETTm2,CNN,7,48,0.22201754,0.14317051,0.07701491,0.08828052,1,False
ETTm2,CNN,7,49,0.22164574,0.16342747,0.09679722,0.08616156,1,False
ETTm2,CNN,7,50,0.22122607,0.14861797,0.09580764,0.08691497,1,False
ETTm2,CNN,7,51,0.22145766,0.1456552,0.07399127,0.08965969,1,False
ETTm2,CNN,7,52,0.22134548,0.13489748,0.09096383,0.08771535,1,False
ETTm2,CNN,7,53,0.22136691,0.14550672,0.09073851,0.08384608,1,False
ETTm2,CNN,7,54,0.22152358,0.13732783,0.08707548,0.08446474,1,False
ETTm2,CNN,7,55,0.22124575,0.14447077,0.0764613,0.08227599,1,False
ETTm2,CNN,7,56,0.22079635,0.13657372,0.07708457,0.08036708,1,False
ETTm2,CNN,7,57,0.22094238,0.14969306,0.08002006,0.07754066,1,False
ETTm2,CNN,7,58,0.22068455,0.14111569,0.08119401,0.07920703,1,False
ETTm2,CNN,7,59,0.22093379,0.1599436,0.07294334,0.08022442,1,False
ETTm2,CNN,7,60,0.22077572,0.14443119,0.08479317,0.0806254,1,False
ETTm2,CNN,7,61,0.22083155,0.14539276,0.08217152,0.08059941,1,False
ETTm2,CNN,7,62,0.22060459,0.1513721,0.08202497,0.08278101,1,False
ETTm2,CNN,7,63,0.22064906,0.14618452,0.08106407,0.08586537,1,False
ETTm2,CNN,7,64,0.22082787,0.14480237,0.08385132,0.09009449,1,False
ETTm2,CNN,7,65,0.22057282,0.15803186,0.10021495,0.09439979,1,False
ETTm2,CNN,7,66,0.22008148,0.14479284,0.10331715,0.0996546,1,False
ETTm2,CNN,7,67,0.22044173,0.14084413,0.10355147,0.10298986,1,False
ETTm2,CNN,7,68,0.22070452,0.14092029,0.1073381,0.10400625,1,False
ETTm2,CNN,7,69,0.21979737,0.14664896,0.10052764,0.10340897,1,False
ETTm2,CNN,7,70,0.21940797,0.1362843,0.10529686,0.09965507,1,False
ETTm2,CNN,7,71,0.21947715,0.14927447,0.10033077,0.09578652,1,False
ETTm2,CNN,7,72,0.21933232,0.1408463,0.08478196,0.09254022,1,False
ETTm2,CNN,7,73,0.21911593,0.14557633,0.08799535,0.08966572,1,False
ETTm2,CNN,7,74,0.22010387,0.14348177,0.08429616,0.08732499,1,False
ETTm2,CNN,7,75,0.2192944,0.15447003,0.09092437,0.0873522,1,False
ETTm2,CNN,7,76,0.21900917,0.14197203,0.08862712,0.08547453,1,False
ETTm2,CNN,7,77,0.21940131,0.15018925,0.084918,0.08536746,1,False
ETTm2,CNN,7,78,0.21932141,0.14316701,0.078607,0.08471139,1,False
ETTm2,CNN,7,79,0.21866263,0.15236552,0.08376082,0.08373246,1,False
ETTm2,CNN,7,80,0.21839437,0.15304907,0.087644,0.08333727,1,False
weather,DLinear,7,1,0.51534781,0.46763947,1.78369127,0.82579141,0,False
weather,DLinear,7,2,0.49444703,0.46355905,0.4536857,0.65990647,0,False
weather,DLinear,7,3,0.49239687,0.46346053,0.23999725,0.54866074,0,False
weather,DLinear,7,4,0.4920323,0.46124934,0.16225167,0.20825048,0,False
weather,DLinear,7,5,0.4918881,0.46213438,0.10367783,0.12741313,0,False
weather,DLinear,7,6,0.49203263,0.46129628,0.08163995,0.09327843,0,False
weather,DLinear,7,7,0.49167237,0.46243785,0.04949895,0.0708328,1,True
weather,DLinear,7,8,0.49205827,0.46083071,0.06932374,0.06489218,1,False
weather,DLinear,7,9,0.49175711,0.46149596,0.05002356,0.06128676,1,False
weather,DLinear,7,10,0.49188457,0.46197508,0.0739747,0.06182614,1,False
weather,DLinear,7,11,0.49168003,0.46448461,0.06361283,0.0630707,1,False
weather,DLinear,7,12,0.49202476,0.46257834,0.05219589,0.07036643,1,False
weather,DLinear,7,13,0.49183598,0.46229515,0.07554654,0.06740713,1,False
weather,DLinear,7,14,0.49295378,0.46278619,0.08650217,0.07255868,1,False
weather,DLinear,7,15,0.49174794,0.46186108,0.05917823,0.08007015,1,False
weather,DLinear,7,16,0.49225039,0.45920247,0.08937059,0.07599477,1,False
weather,DLinear,7,17,0.49186875,0.46207538,0.08975324,0.06780702,1,False
weather,DLinear,7,18,0.49188724,0.46255199,0.05516964,0.06846123,1,False
weather,DLinear,7,19,0.49159818,0.46309429,0.04556342,0.0656055,1,False
weather,DLinear,7,20,0.4917157,0.46168813,0.06244929,0.05670065,1,False
weather,DLinear,7,21,0.49192989,0.46189863,0.07509194,0.05560967,1,False
weather,DLinear,7,22,0.49167187,0.462071,0.04522895,0.05874401,1,False
weather,DLinear,7,23,0.49176775,0.4625185,0.04971477,0.05880454,1,False
weather,DLinear,7,24,0.49201498,0.46088145,0.06123511,0.05621278,1,False
